,VIX,FX,Correlation,Scenario
0,40.45284227879783,1000.0,0.33998172858118103,VIX_Sustained_High
1,40.31302693894247,1000.0,0.42041283813457814,VIX_Sustained_High
2,42.40066504171433,1000.0,0.5025360347382561,VIX_Sustained_High
3,40.2125326414,1000.0,0.3787688981298593,VIX_Sustained_High
4,45.575775598574424,1000.0,0.43228033274155175,VIX_Sustained_High
5,42.59908190024195,1000.0,0.5101548501680019,VIX_Sustained_High
6,42.159550043198166,1000.0,0.5511374494137986,VIX_Sustained_High
7,51.68013618942598,1000.0,0.5510423344432958,VIX_Sustained_High
8,50.576900148167965,1000.0,0.5619586232735874,VIX_Sustained_High
9,53.838748537399596,1000.0,0.6307451177210163,VIX_Sustained_High
10,45.41347170418096,1000.0,0.5260690454963829,VIX_Sustained_High
11,41.37107457197339,1000.0,0.32151986431984503,VIX_Sustained_High
12,44.740339922987246,1000.0,0.4219315026527073,VIX_Sustained_High
13,45.37578655657904,1000.0,0.3758524858192691,VIX_Sustained_High
14,46.849484408436396,1000.0,0.47375321283153266,VIX_Sustained_High
15,48.870024192485616,1000.0,0.5339036079212606,VIX_Sustained_High
16,57.83682786529041,1000.0,0.6256449255604979,VIX_Sustained_High
17,55.36466926467286,1000.0,0.6459183566897749,VIX_Sustained_High
18,51.09340040191904,1000.0,0.6764133871259644,VIX_Sustained_High
19,52.96700360919698,1000.0,0.702040446150843,VIX_Sustained_High
20,41.18736340386745,1000.0,0.5417813664396277,VIX_Sustained_High
21,48.03375865670637,1000.0,0.3504997589353879,VIX_Sustained_High
22,46.69555967531573,1000.0,0.4756119200989928,VIX_Sustained_High
23,40.510882391963975,1000.0,0.5429794806612579,VIX_Sustained_High
24,40.66557129081967,1000.0,0.2176394283086493,VIX_Sustained_High
25,40.43178081491479,1000.0,0.19579862134750806,VIX_Sustained_High
26,40.549288922499024,1000.0,0.405646503026396,VIX_Sustained_High
27,40.635525194663174,1000.0,0.4621177078014569,VIX_Sustained_High
28,42.403938434728545,1000.0,0.4967698529339765,VIX_Sustained_High
29,42.034415411466284,1000.0,0.21074821948570577,VIX_Sustained_High
30,48.35795139219418,1000.0,0.26285176939092403,VIX_Sustained_High
31,45.282643013974884,1000.0,0.36910376430516517,VIX_Sustained_High
32,40.43126907032429,1000.0,0.5148052448757374,VIX_Sustained_High
33,48.23777445090388,1000.0,0.33143692297736593,VIX_Sustained_High
34,41.9797553403726,1000.0,0.2947453047633067,VIX_Sustained_High
35,42.7778312104995,1000.0,0.18838102051541014,VIX_Sustained_High
36,44.505899315057626,1000.0,0.30607841681297704,VIX_Sustained_High
37,53.3783070826739,1000.0,0.3846230938219582,VIX_Sustained_High
38,46.63303587480024,1000.0,0.3241045094742262,VIX_Sustained_High
39,42.44654669762098,1000.0,0.262738825210743,VIX_Sustained_High
40,52.21081845904556,1000.0,0.2532382848542576,VIX_Sustained_High
41,41.338182090793296,1000.0,0.0895176651591786,VIX_Sustained_High
42,46.09008865456478,1000.0,0.3353232048041443,VIX_Sustained_High
43,48.037804862329516,1000.0,0.41066739069122415,VIX_Sustained_High
44,42.10377545531415,1000.0,0.38271640264977735,VIX_Sustained_High
45,43.36538374458478,1000.0,0.32714164723763606,VIX_Sustained_High
46,47.363455260755714,1000.0,0.361206815971703,VIX_Sustained_High
47,55.068451095589445,1000.0,0.4422673681655812,VIX_Sustained_High
48,49.345112421608185,1000.0,0.479293820585446,VIX_Sustained_High
49,45.79827558938615,1000.0,0.5379700885505019,VIX_Sustained_High
